Lead ID,Source,Lead Date,Status,Score,Last Contact Date,Converted Customer ID
cff7b89d-335e-4f4f-8709-ddc5794be98b,Website,2022-10-22 03:16:22,Converted,91,2022-12-17 22:48:56,1228328c-b31d-4079-b872-86d91b118616
96481411-bd5e-4112-b6b7-d356b4388112,Event,2023-04-14 17:28:47,Converted,76,2022-08-02 12:42:31,fdc8a131-6632-448a-a678-e218b4915f4f
f5b5bfd9-e885-4866-affe-9d766fadae8d,Event,2022-11-23 02:29:53,Lost,95,2023-07-25 23:30:55,6ae944cf-3aa3-4a80-93b1-25c9685f7cc3
827d85a3-190d-428e-84e8-eb05adbd6a04,Website,2023-04-18 20:21:38,Contacted,69,2023-03-07 20:50:46,5b37a485-ac6d-4e2c-bdad-6e57861383fc
e4a85f3f-7a6f-4870-81bb-ebc525a8e5bb,Event,2022-09-01 19:18:01,Contacted,67,2023-04-30 14:36:42,d1db541f-6573-4202-b4e6-621785911d29
f2142ff5-b32a-4037-ac73-bcac572286d6,Event,2023-03-12 18:10:46,Contacted,83,2022-11-25 21:30:18,c336f700-e2f8-44ce-a19c-fa6d568813b5
64bfcf80-be51-4051-b917-1743b1c11d6b,Event,2022-11-24 01:00:42,Converted,78,2022-12-19 16:44:25,db057c0a-5cfb-4555-b99a-6b754d087b24
c3441cdc-95b7-4ba2-864a-7826139f8172,Event,2023-06-15 16:37:52,New,77,2022-10-31 17:42:52,892743dd-871d-4a7c-a62b-47e01ac010cd
81f6213c-70e4-43fd-a123-ba9e7a62ba84,Event,2023-05-02 09:24:20,Contacted,73,2023-05-26 01:36:07,68cad323-a9c7-41e1-8cf4-d911c7854654
7da672da-164e-4254-bd55-be3550aefc31,Event,2023-01-11 16:41:18,New,54,2023-05-16 06:47:09,12878401-2e29-4d23-bb3e-afccc3eb108f
133522d6-b852-4058-a6d9-b3c67b9b42b5,Referral,2022-10-31 11:54:06,New,59,2022-11-24 13:51:18,0e76445b-ba17-4d98-a552-c6fcd1b87830
335a7a52-e440-4189-8f51-c040581ccac5,Referral,2023-05-12 12:34:28,Converted,69,2023-04-12 11:45:42,5e7c1ee3-7a4b-4752-b0d0-a11083b0fbb0
3b528f2f-2ae8-4d76-b755-33938d7e5cfa,Website,2022-12-21 23:44:32,Contacted,90,2023-05-25 00:40:20,807c911b-155c-4aeb-806f-4bb7a8ba804d
40994e96-1454-4497-ad05-40c231b46ecb,Event,2022-10-04 14:11:50,Lost,68,2023-01-06 17:27:01,9e4e777f-3ef7-4078-b921-d093d152e861
c7761ee5-4d86-416a-892f-b32222d6811c,Referral,2023-07-26 11:59:00,New,54,2023-05-08 21:23:11,2576723f-f570-4ca4-a0af-4514d5a0aeaf
eefd9f01-9c2f-4f71-8823-9b2ffe3ef32b,Website,2023-05-20 21:11:47,Contacted,67,2023-02-20 16:37:52,3119792e-fdee-46b9-b395-033231ddae4a
10dc3ca5-42f7-4fff-b80c-d3a6ef192ccc,Website,2022-12-25 19:16:28,Lost,67,2023-05-28 07:40:34,794da22a-7bfc-48e2-8e61-0cc8143ba8b5
7e2d947b-b25a-4783-b667-1635faa309e4,Event,2023-02-21 03:01:46,New,79,2022-08-25 08:23:57,899eb3ff-58a2-4aa6-8469-072a6fc1b281
1b1e532b-8792-43db-8a82-3318ae5149ef,Website,2022-09-12 17:53:39,New,75,2023-02-21 22:34:24,e8331d3c-a68d-49fb-98af-12933c600108
16ef4d0d-56c6-4a97-a505-43d47107f3b5,Website,2023-06-08 19:31:09,New,71,2023-03-08 16:29:39,892743dd-871d-4a7c-a62b-47e01ac010cd
d2f779d7-b8ed-4f70-aff9-c90ece86b623,Referral,2023-06-27 17:09:09,Contacted,87,2022-12-02 21:19:12,6b25adca-986f-42b1-b9a0-2cdef9851661
bfcbc000-bdbc-4c1d-a30c-a0e703ad0f93,Website,2023-03-06 07:51:44,Contacted,88,2023-01-24 19:38:33,279dff20-e252-414d-9a54-e41244433396
c53c50ea-e938-4906-a740-761b489b6167,Event,2022-08-10 01:09:36,Lost,95,2023-05-29 19:39:09,40e4d79f-c0fd-47e9-b420-1d91201f3de0
217ad9e0-ac64-4690-ba6f-960db9b2c1e2,Event,2022-11-27 21:46:35,New,81,2023-02-02 02:11:53,b35fc1c1-70db-4f17-8001-664037b304ca
bce92b89-10ba-4d41-ae51-e8822fdafaa6,Event,2023-07-08 16:18:40,Contacted,60,2023-03-31 00:26:38,db057c0a-5cfb-4555-b99a-6b754d087b24
15aadb1c-49cc-4ae2-b53c-c3ee18267c4a,Referral,2023-04-26 06:03:52,New,68,2022-08-26 03:07:55,841a7a56-17b6-4e87-b236-17c59544342a
de524aa4-cb19-4c27-9605-dc8823ca5eca,Event,2023-02-02 14:20:54,Contacted,72,2023-05-02 20:02:59,83a312a7-9834-4abb-8ab0-2df05ac04820
2448d7e6-ebc9-4817-b2cc-4f8ccb4a3d31,Referral,2022-09-18 02:50:57,New,52,2023-03-22 09:29:39,83a312a7-9834-4abb-8ab0-2df05ac04820
11130875-eb01-4cba-b433-4793147c9b81,Event,2022-09-17 15:12:43,New,54,2023-06-16 13:40:36,73ef513c-6454-4e4b-8573-05f089d79d3a
6abf87f7-5753-4f56-a2c5-f78cc3079199,Website,2022-12-16 05:49:55,New,54,2022-08-27 08:55:42,5b37a485-ac6d-4e2c-bdad-6e57861383fc
2c87cb12-5a02-474b-96c0-dcb20ce8e530,Event,2022-10-10 00:59:12,Contacted,92,2023-02-09 07:34:49,899eb3ff-58a2-4aa6-8469-072a6fc1b281
c0830702-0e98-45d7-a0f9-a07a48f7aeb2,Website,2022-10-12 05:40:13,Contacted,81,2022-11-21 12:32:48,537e616d-d346-4598-aaa7-0a2a5cc9c069
78d9c4bc-1618-471b-845e-0f2225799686,Referral,2022-08-27 06:22:37,Contacted,93,2022-10-19 09:19:35,954ea3b7-5bde-46b3-ae9e-701cd80462da
23d839f3-0f88-4e60-9403-ca8789a70133,Referral,2023-01-30 09:30:27,New,71,2022-12-10 05:16:34,794da22a-7bfc-48e2-8e61-0cc8143ba8b5
e94dceb5-26ba-4074-9813-2b0fa9453f42,Event,2022-08-10 03:06:24,New,51,2023-06-10 15:09:55,da0de146-1371-406e-8d86-0ab1afb81837
f04afc26-5234-400f-b252-6c19331864ac,Event,2023-03-28 16:29:53,New,58,2023-07-15 19:14:01,e09e7565-0252-4288-b254-a0bd9b3b1d7c
292660e4-c87d-40f4-8c5d-c80db48e99a0,Website,2023-02-07 03:07:45,Converted,89,2023-02-25 02:41:59,57b1d9ee-df8e-4823-b8c1-38d339619a5a
18adac33-90ca-4f9b-9cd0-2e1e71bda5f4,Website,2022-09-07 01:08:06,New,64,2023-04-17 13:48:11,2576723f-f570-4ca4-a0af-4514d5a0aeaf
10873dee-8997-4967-ba02-e16a5c9bf420,Website,2023-04-08 22:24:23,New,93,2022-10-08 09:44:40,2319f404-d54f-4d86-ba48-937185ec5911
d39c2a4e-699c-4eb3-b041-68abea12a819,Event,2023-03-08 23:41:32,Lost,76,2023-02-28 06:30:09,90ab4fde-068f-44c6-a755-91011a419ed8
d49716e2-d65d-4345-a0ec-c2512129abc8,Website,2023-07-23 20:07:41,Converted,67,2023-02-07 07:43:31,87c7a222-e48e-4f58-b42f-020e1bcc2a26
f5e5d81d-4526-4970-82f5-c520cc06aaa2,Website,2022-08-12 19:53:37,Converted,50,2022-12-05 20:21:44,63a8703c-8218-46a9-8927-c9f771493816
42702500-799c-4786-a8e5-f73da02f4db6,Event,2023-01-15 19:26:38,New,98,2023-02-11 04:16:41,bb9234b8-3827-47fb-8901-8deee49f55ed
2bf4dc67-666f-4a2e-8188-7e1fb999952c,Event,2023-06-05 11:53:27,Lost,54,2023-05-06 13:10:08,90ab4fde-068f-44c6-a755-91011a419ed8
